Année,Code IRIS,Nom IRIS,Numéro de voie,Indice de répétition,Type de voie,Libellé de voie,Code INSEE de la commune,Nom de la commune,Segment de client,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh),Adresse,Tri des adresses
2021,920630702,Plateau 2,10,,RUE,THIERS,92063,Rueil-Malmaison,RESIDENTIEL,29,49.782,1.717,4.192,10 RUE THIERS,320091
2021,920630706,Plateau 6,6,,RUE,VICTOR DURUY,92063,Rueil-Malmaison,RESIDENTIEL,10,13.746,1.375,4.192,6 RUE VICTOR DURUY,320092
2021,920630706,Plateau 6,84,,RUE,VOLTAIRE,92063,Rueil-Malmaison,RESIDENTIEL,16,53.522,3.345,4.192,84 RUE VOLTAIRE,320098
2021,920630706,Plateau 6,72,,RUE,VOLTAIRE,92063,Rueil-Malmaison,RESIDENTIEL,10,14.667,1.467,4.192,72 RUE VOLTAIRE,320101
2021,920630706,Plateau 6,68,,RUE,VOLTAIRE,92063,Rueil-Malmaison,RESIDENTIEL,10,25.982,2.598,4.192,68 RUE VOLTAIRE,320103
2021,920630701,Plateau 1,4,B,RUE,YVES DU MANOIR,92063,Rueil-Malmaison,RESIDENTIEL,10,21.526,2.153,4.192,4 B RUE YVES DU MANOIR,320112
2021,162910103,Foch,231,,RUE,PAUL LANGEVIN,16291,Ruelle-sur-Touvre,RESIDENTIEL,17,30.906,1.818,4.418,231 RUE PAUL LANGEVIN,320124
2021,394710000,Ruffey-sur-Seille (commune non irisée),99,,RUE,SAINT AIGNAN,39471,Ruffey-sur-Seille,RESIDENTIEL,10,28.222,2.822,4.793,99 RUE SAINT AIGNAN,320129
2021,627270000,Ruitz (commune non irisée),6,,RUE,DE L HOPITAL,62727,Ruitz,RESIDENTIEL,10,24.025,2.403,5.701,6 RUE DE L HOPITAL,320131
2021,742250101,Rumilly Centre Nord,9,,ROUTE,D ANNECY,74225,Rumilly,RESIDENTIEL,10,38.29,3.829,4.167,9 ROUTE D ANNECY,320136
2021,742250102,Rumilly Centre Sud,20,,PLACE,D ARMES,74225,Rumilly,RESIDENTIEL,12,16.863,1.405,4.167,20 PLACE D ARMES,320138
2021,742250102,Rumilly Centre Sud,1,,PLACE,D ARMES,74225,Rumilly,RESIDENTIEL,21,37.302,1.776,4.167,1 PLACE D ARMES,320139
2021,742250104,Rumilly Nord Ouest,16,,ROUTE,DE BAUFORT,74225,Rumilly,RESIDENTIEL,10,29.477,2.948,4.167,16 ROUTE DE BAUFORT,320145
2021,742250104,Rumilly Nord Ouest,1,,IMPASSE,DE L EMERAUDE,74225,Rumilly,RESIDENTIEL,18,40.048,2.225,4.167,1 IMPASSE DE L EMERAUDE,320165
2021,742250101,Rumilly Centre Nord,1,,RUE,DE LA CURDY,74225,Rumilly,RESIDENTIEL,20,32.479,1.624,4.167,1 RUE DE LA CURDY,320173
2021,742250104,Rumilly Nord Ouest,13,,IMPASSE,DE LA FORET,74225,Rumilly,RESIDENTIEL,19,38.109,2.006,4.167,13 IMPASSE DE LA FORET,320179
2021,742250102,Rumilly Centre Sud,9,,PLACE,DE LA MANUFACTURE,74225,Rumilly,RESIDENTIEL,26,45.802,1.762,4.167,9 PLACE DE LA MANUFACTURE,320193
2021,742250104,Rumilly Nord Ouest,3,,CHEMIN,DE LA PASNAILLE,74225,Rumilly,RESIDENTIEL,15,114.721,7.648,4.167,3 CHEMIN DE LA PASNAILLE,320202
2021,742250104,Rumilly Nord Ouest,2,,CHEMIN,DE LA PASNAILLE,74225,Rumilly,RESIDENTIEL,13,20.554,1.581,4.167,2 CHEMIN DE LA PASNAILLE,320203
2021,742250103,Rumilly Sud,39,,RUE,DE VERDUN,74225,Rumilly,RESIDENTIEL,29,225.046,7.76,4.167,39 RUE DE VERDUN,320222
2021,742250101,Rumilly Centre Nord,3,,RUE,DES GRUMILLONS,74225,Rumilly,RESIDENTIEL,14,80.192,5.728,4.167,3 RUE DES GRUMILLONS,320233
2021,742250104,Rumilly Nord Ouest,2,,RUE,DES TREILLES,74225,Rumilly,RESIDENTIEL,11,82.327,7.484,4.167,2 RUE DES TREILLES,320256
2021,742250103,Rumilly Sud,9,,RUE,DU BELVEDERE,74225,Rumilly,RESIDENTIEL,27,132.293,4.9,4.167,9 RUE DU BELVEDERE,320258
2021,742250103,Rumilly Sud,7,,RUE,DU BELVEDERE,74225,Rumilly,RESIDENTIEL,24,143.793,5.991,4.167,7 RUE DU BELVEDERE,320259
2021,742250103,Rumilly Sud,11,,RUE,DU BELVEDERE,74225,Rumilly,RESIDENTIEL,10,70.132,7.013,4.167,11 RUE DU BELVEDERE,320261
2021,742250104,Rumilly Nord Ouest,5,,ROUTE,DU CLERGEON,74225,Rumilly,RESIDENTIEL,18,39.565,2.198,4.167,5 ROUTE DU CLERGEON,320273
2021,742250104,Rumilly Nord Ouest,10,,ROUTE,DU CLERGEON,74225,Rumilly,RESIDENTIEL,16,28.192,1.762,4.167,10 ROUTE DU CLERGEON,320275
2021,742250104,Rumilly Nord Ouest,1,,ROUTE,DU CLERGEON,74225,Rumilly,RESIDENTIEL,18,32.292,1.794,4.167,1 ROUTE DU CLERGEON,320276
2021,742250102,Rumilly Centre Sud,4,,AVENUE,GANTIN,74225,Rumilly,RESIDENTIEL,10,29.935,2.994,4.167,4 AVENUE GANTIN,320286
2021,742250101,Rumilly Centre Nord,5,A,RUE,JOSEPH BEARD,74225,Rumilly,RESIDENTIEL,12,21.939,1.828,4.167,5 A RUE JOSEPH BEARD,320293
2021,940650101,Rungis Ville,1,,ALLEE,CHARLES IX,94065,Rungis,RESIDENTIEL,19,37.45,1.971,5.41,1 ALLEE CHARLES IX,320308
2021,940650101,Rungis Ville,6,,RUE,DE L ABREUVOIR,94065,Rungis,RESIDENTIEL,14,19.45,1.389,5.41,6 RUE DE L ABREUVOIR,320315
2021,940650102,Les Antes,25,,AVENUE,DES ANTES,94065,Rungis,RESIDENTIEL,17,109.906,6.465,5.41,25 AVENUE DES ANTES,320320
2021,940650101,Rungis Ville,1,,RESIDENCE,DES CLOSEAUX,94065,Rungis,RESIDENTIEL,10,12.288,1.229,5.41,1 RESIDENCE DES CLOSEAUX,320328
2021,940650105,Le Sud,7,,AVENUE,DU BOUT DE LA VILLE,94065,Rungis,RESIDENTIEL,23,135.007,5.87,5.41,7 AVENUE DU BOUT DE LA VILLE,320329
2021,940650101,Rungis Ville,21,,RUE,DU MARCHE,94065,Rungis,RESIDENTIEL,14,28.068,2.005,5.41,21 RUE DU MARCHE,320333
2021,940650102,Les Antes,5,,RUE,DU MARECHAL FERRANT,94065,Rungis,RESIDENTIEL,11,24.638,2.24,5.41,5 RUE DU MARECHAL FERRANT,320339
2021,940650101,Rungis Ville,1,,ALLEE,FRANCOIS II,94065,Rungis,RESIDENTIEL,18,25.935,1.441,5.41,1 ALLEE FRANCOIS II,320347
2021,940650101,Rungis Ville,27,,RUE,SAINTE GENEVIEVE,94065,Rungis,RESIDENTIEL,13,28.576,2.198,5.41,27 RUE SAINTE GENEVIEVE,320360
2021,940650104,Silic,6,,RUE,VUILLEFROY DE SILLY,94065,Rungis,RESIDENTIEL,41,25.7,0.627,5.41,6 RUE VUILLEFROY DE SILLY,320369
2021,72010000,Ruoms (commune non irisée),9,,BOULEVARD,DE L EUROPE UNIE,7201,Ruoms,RESIDENTIEL,30,143.411,4.78,5.294,9 BOULEVARD DE L EUROPE UNIE,320375
2021,72010000,Ruoms (commune non irisée),1,,ROUTE,DE LAGORCE,7201,Ruoms,RESIDENTIEL,14,127.84,9.131,5.294,1 ROUTE DE LAGORCE,320376
2021,884080000,Rupt-sur-Moselle (commune non irisée),6,,RUE,DU RIFFIN,88408,Rupt-sur-Moselle,RESIDENTIEL,12,33.71,2.809,4.96,6 RUE DU RIFFIN,320387
2021,884080000,Rupt-sur-Moselle (commune non irisée),2,,RUE,DU RIFFIN,88408,Rupt-sur-Moselle,RESIDENTIEL,12,38.169,3.181,4.96,2 RUE DU RIFFIN,320390
2021,884080000,Rupt-sur-Moselle (commune non irisée),2,,RUE,JEAN BAPTISTE ROUILLON,88408,Rupt-sur-Moselle,RESIDENTIEL,11,10.58,0.962,4.96,2 RUE JEAN BAPTISTE ROUILLON,320392
2021,576030000,Russange (commune non irisée),4,,RUE,DE SAINT EXUPERY,57603,Russange,RESIDENTIEL,13,20.546,1.58,4.675,4 RUE DE SAINT EXUPERY,320395
2021,383480000,Ruy-Montceau (commune non irisée),175,,RUE,DE LA PLAINE,38348,Ruy-Montceau,RESIDENTIEL,14,9.403,0.672,7.497,175 RUE DE LA PLAINE,320407
2021,383480000,Ruy-Montceau (commune non irisée),9,,RUE,DE LA SALIERE,38348,Ruy-Montceau,RESIDENTIEL,16,29.964,1.873,7.497,9 RUE DE LA SALIERE,320411
2021,383480000,Ruy-Montceau (commune non irisée),1,,RUE,DE LAVITEL,38348,Ruy-Montceau,RESIDENTIEL,11,17.782,1.617,7.497,1 RUE DE LAVITEL,320414
2021,575660000,Réding (commune non irisée),1,,RUE,DE NANCY,57566,Réding,RESIDENTIEL,13,76.96,5.92,5.573,1 RUE DE NANCY,320425
2021,544510000,Réhon (commune non irisée),4,,RUE,DES TILLEULS,54451,Réhon,RESIDENTIEL,10,16.363,1.636,4.228,4 RUE DES TILLEULS,320436
2021,575710000,Rémering-lès-Puttelange (commune non irisée),71,,RUE,PRINCIPALE,57571,Rémering-lès-Puttelange,RESIDENTIEL,14,33.83,2.416,5.645,71 RUE PRINCIPALE,320439
2021,383490000,Sablons (commune non irisée),42,,RUE,GUSTAVE TOURSIER,38349,Sablons,RESIDENTIEL,13,86.227,6.633,7.479,42 RUE GUSTAVE TOURSIER,320446
2021,722640105,Centre,8,,RUE,CARNOT,72264,Sablé-sur-Sarthe,RESIDENTIEL,12,49.3,4.108,4.148,8 RUE CARNOT,320468
2021,722640102,Montreux,3,,AVENUE,DE BUCKEBURG,72264,Sablé-sur-Sarthe,RESIDENTIEL,16,37.706,2.357,4.148,3 AVENUE DE BUCKEBURG,320471
2021,722640105,Centre,15,,RUE,DES BUTTES,72264,Sablé-sur-Sarthe,RESIDENTIEL,13,54.472,4.19,4.148,15 RUE DES BUTTES,320481
2021,722640104,Rocade- Chartrie,15,,RUE,MARCEL CARNE,72264,Sablé-sur-Sarthe,RESIDENTIEL,15,59.116,3.941,4.148,15 RUE MARCEL CARNE,320517
2021,722640105,Centre,2,,RUE,PAUL DOUMER,72264,Sablé-sur-Sarthe,RESIDENTIEL,12,16.947,1.412,4.148,2 RUE PAUL DOUMER,320520
2021,915330000,Saclas (commune non irisée),15,,RUE,JOLIOT CURIE,91533,Saclas,RESIDENTIEL,28,99.67,3.56,7.223,15 RUE JOLIOT CURIE,320527
2021,915340000,Saclay (commune non irisée),39,A,RUE,ARTHUR RIMBAUD,91534,Saclay,RESIDENTIEL,21,33.535,1.597,5.677,39 A RUE ARTHUR RIMBAUD,320528
2021,595220000,Sailly-lez-Lannoy (commune non irisée),8,,RUE,DU CHATEAU NEUF,59522,Sailly-lez-Lannoy,RESIDENTIEL,20,45.25,2.262,5.244,8 RUE DU CHATEAU NEUF,320547
2021,627390000,Sains-lès-Marquion (commune non irisée),7,,RUE,D EN HAUT,62739,Sains-lès-Marquion,RESIDENTIEL,12,24.563,2.047,6.385,7 RUE D EN HAUT,320575
2021,122240000,Saint Geniez d'Olt et d'Aubrac (commune non irisée),11,,RUE,FRAYSSINOUS,12224,Saint Geniez d'Olt et d'Aubrac,RESIDENTIEL,21,53.246,2.536,4.608,11 RUE FRAYSSINOUS,320580
2021,122240000,Saint Geniez d'Olt et d'Aubrac (commune non irisée),7,,RUE,NATIONALE,12224,Saint Geniez d'Olt et d'Aubrac,RESIDENTIEL,11,21.738,1.976,4.608,7 RUE NATIONALE,320581
2021,122080101,Centre Ville,55,,BOULEVARD,DE VERDUN,12208,Saint-Affrique,RESIDENTIEL,27,200.184,7.414,4.526,55 BOULEVARD DE VERDUN,320589
2021,122080102,Couronne,35,,AVENUE,JEAN JAURES,12208,Saint-Affrique,RESIDENTIEL,15,76.195,5.08,4.526,35 AVENUE JEAN JAURES,320597
2021,173080000,Saint-Agnant (commune non irisée),1,,ALLEE,RENE FONCK,17308,Saint-Agnant,RESIDENTIEL,11,24.739,2.249,7.533,1 ALLEE RENE FONCK,320603
2021,411980000,Saint-Aignan (commune non irisée),9,,RUE,ANTOINE DE SAINT EXUPERY,41198,Saint-Aignan,RESIDENTIEL,10,11.467,1.147,4.825,9 RUE ANTOINE DE SAINT EXUPERY,320607
2021,314670101,Le Terroir,1,,IMPASSE,COLUCHE,31467,Saint-Alban,RESIDENTIEL,10,22.39,2.239,5.187,1 IMPASSE COLUCHE,320619
2021,222730000,Saint-Alban (commune non irisée),2,,RUE,DE TOURNEMINE,22273,Saint-Alban,RESIDENTIEL,11,64.807,5.892,6.851,2 RUE DE TOURNEMINE,320628
2021,314670101,Le Terroir,2,,IMPASSE,DES CHENES,31467,Saint-Alban,RESIDENTIEL,10,41.831,4.183,5.187,2 IMPASSE DES CHENES,320632
2021,732220102,Nord,412,,ROUTE,DE LA FECLAZ,73222,Saint-Alban-Leysse,RESIDENTIEL,15,1.194,0.08,4.354,412 ROUTE DE LA FECLAZ,320652
2021,732220102,Nord,275,,AVENUE,DE LA MAIRIE,73222,Saint-Alban-Leysse,RESIDENTIEL,17,40.079,2.358,4.354,275 AVENUE DE LA MAIRIE,320661
2021,732220102,Nord,273,,AVENUE,DE LA MAIRIE,73222,Saint-Alban-Leysse,RESIDENTIEL,17,27.352,1.609,4.354,273 AVENUE DE LA MAIRIE,320662
2021,732220101,Sud,88,,RUE,DE LA PERRODIERE,73222,Saint-Alban-Leysse,RESIDENTIEL,14,44.637,3.188,4.354,88 RUE DE LA PERRODIERE,320663
2021,732220101,Sud,45,,RUE,DE LA SAVOYARDE,73222,Saint-Alban-Leysse,RESIDENTIEL,11,17.513,1.592,4.354,45 RUE DE LA SAVOYARDE,320669
2021,732220101,Sud,61,,PLACE,DU COMMERCE,73222,Saint-Alban-Leysse,RESIDENTIEL,11,15.368,1.397,4.354,61 PLACE DU COMMERCE,320680
2021,732220101,Sud,111,,COURS,DU PLANCENAY,73222,Saint-Alban-Leysse,RESIDENTIEL,13,15.553,1.196,4.354,111 COURS DU PLANCENAY,320697
2021,181970101,Vernet,9,,RUE,MOLIERE,18197,Saint-Amand-Montrond,RESIDENTIEL,24,21.107,0.879,3.98,9 RUE MOLIERE,320720
2021,181970101,Vernet,11,,RUE,MOLIERE,18197,Saint-Amand-Montrond,RESIDENTIEL,24,24.408,1.017,3.98,11 RUE MOLIERE,320724
2021,181970101,Vernet,21,,AVENUE,SULLY,18197,Saint-Amand-Montrond,RESIDENTIEL,14,12.644,0.903,3.98,21 AVENUE SULLY,320728
2021,595260102,Centre 1,92,,AVENUE,DES PEUPLIERS,59526,Saint-Amand-les-Eaux,RESIDENTIEL,12,42.774,3.564,4.385,92 AVENUE DES PEUPLIERS,320757
2021,812380000,Saint-Amans-Soult (commune non irisée),1,,RUE,LUCIEN RULAUD,81238,Saint-Amans-Soult,RESIDENTIEL,13,110.024,8.463,4.949,1 RUE LUCIEN RULAUD,320767
2021,302270000,Saint-Ambroix (commune non irisée),480,,CHEMIN,DU BOIS,30227,Saint-Ambroix,RESIDENTIEL,17,42.553,2.503,5.419,480 CHEMIN DU BOIS,320774
2021,333660101,Nord-Ouest,55,,ROUTE,DE BOURG,33366,Saint-André-de-Cubzac,RESIDENTIEL,12,61.386,5.116,5.837,55 ROUTE DE BOURG,320789
2021,333660103,Nord-Est,78,,RUE,DE LA DAUGE,33366,Saint-André-de-Cubzac,RESIDENTIEL,25,101.731,4.069,5.837,78 RUE DE LA DAUGE,320790
2021,333660103,Nord-Est,1475,,AVENUE,JULES FERRY,33366,Saint-André-de-Cubzac,RESIDENTIEL,23,60.206,2.618,5.837,1475 AVENUE JULES FERRY,320800
2021,333660101,Nord-Ouest,17,,RUE,JULES VALLES,33366,Saint-André-de-Cubzac,RESIDENTIEL,25,76.017,3.041,5.837,17 RUE JULES VALLES,320802
2021,333660101,Nord-Ouest,15,,RUE,JULES VALLES,33366,Saint-André-de-Cubzac,RESIDENTIEL,10,34.894,3.489,5.837,15 RUE JULES VALLES,320803
2021,333660101,Nord-Ouest,282,,RUE,NATIONALE,33366,Saint-André-de-Cubzac,RESIDENTIEL,128,625.896,4.89,5.837,282 RUE NATIONALE,320804
2021,333660103,Nord-Est,239,,RUE,NATIONALE,33366,Saint-André-de-Cubzac,RESIDENTIEL,15,81.065,5.404,5.837,239 RUE NATIONALE,320806
2021,333660102,Sud,61,,RUE,SIMONE BUISSON,33366,Saint-André-de-Cubzac,RESIDENTIEL,32,34.082,1.065,5.837,61 RUE SIMONE BUISSON,320809
2021,61140000,Saint-André-de-la-Roche (commune non irisée),1107,,ROUTE,DE L ABADIE,6114,Saint-André-de-la-Roche,RESIDENTIEL,13,72.442,5.572,5.02,1107 ROUTE DE L ABADIE,320825
2021,61140000,Saint-André-de-la-Roche (commune non irisée),59,,QUAI,DE LA BANQUIERE,6114,Saint-André-de-la-Roche,RESIDENTIEL,18,87.435,4.858,5.02,59 QUAI DE LA BANQUIERE,320827
2021,61140000,Saint-André-de-la-Roche (commune non irisée),101,,QUAI,DE LA BANQUIERE,6114,Saint-André-de-la-Roche,RESIDENTIEL,109,419.409,3.848,5.02,101 QUAI DE LA BANQUIERE,320832
2021,61140000,Saint-André-de-la-Roche (commune non irisée),53,B,BOULEVARD,DU 8 MAI 1945,6114,Saint-André-de-la-Roche,RESIDENTIEL,55,251.6,4.575,5.02,53 B BOULEVARD DU 8 MAI 1945,320836
2021,61140000,Saint-André-de-la-Roche (commune non irisée),4,,RUE,DU GHET,6114,Saint-André-de-la-Roche,RESIDENTIEL,55,222.183,4.04,5.02,4 RUE DU GHET,320839
2021,61140000,Saint-André-de-la-Roche (commune non irisée),11,,RUE,EUGENE COSTE,6114,Saint-André-de-la-Roche,RESIDENTIEL,28,52.702,1.882,5.02,11 RUE EUGENE COSTE,320842
2021,422000000,Saint-André-le-Puy (commune non irisée),390,,AVENUE,DU FOREZ,42200,Saint-André-le-Puy,RESIDENTIEL,28,140.41,5.015,6.32,390 AVENUE DU FOREZ,320856
2021,103330202,Bas Clos Sud-Est,45,,RUE,ADOLPHE THIERS,10333,Saint-André-les-Vergers,RESIDENTIEL,10,10.103,1.01,3.889,45 RUE ADOLPHE THIERS,320859
2021,103330202,Bas Clos Sud-Est,40,,RUE,ADOLPHE THIERS,10333,Saint-André-les-Vergers,RESIDENTIEL,16,87.633,5.477,3.889,40 RUE ADOLPHE THIERS,320861
2021,103330202,Bas Clos Sud-Est,24,,RUE,ADOLPHE THIERS,10333,Saint-André-les-Vergers,RESIDENTIEL,14,21.04,1.503,3.889,24 RUE ADOLPHE THIERS,320866
2021,103330202,Bas Clos Sud-Est,5,,RUE,ALFRED NOBEL,10333,Saint-André-les-Vergers,RESIDENTIEL,10,13.202,1.32,3.889,5 RUE ALFRED NOBEL,320872
2021,103330102,Croix Blanche Nord,12,,AVENUE,CHARLES DE REFUGE,10333,Saint-André-les-Vergers,RESIDENTIEL,11,71.022,6.457,3.889,12 AVENUE CHARLES DE REFUGE,320887
2021,103330201,Bas Clos Nord-Est,11,,RUE,CHARLES DERNUET,10333,Saint-André-les-Vergers,RESIDENTIEL,25,28.467,1.139,3.889,11 RUE CHARLES DERNUET,320892
2021,103330103,Croix Blanche Sud,13,,RUE,DE LA CROIX BLANCHE,10333,Saint-André-les-Vergers,RESIDENTIEL,18,24.661,1.37,3.889,13 RUE DE LA CROIX BLANCHE,320904
2021,103330103,Croix Blanche Sud,2,,ALLEE,DES ARCADES,10333,Saint-André-les-Vergers,RESIDENTIEL,14,17.42,1.244,3.889,2 ALLEE DES ARCADES,320910
2021,103330201,Bas Clos Nord-Est,8,,COUR,FRANCOIS RABELAIS,10333,Saint-André-les-Vergers,RESIDENTIEL,14,17.466,1.248,3.889,8 COUR FRANCOIS RABELAIS,320927
2021,103330202,Bas Clos Sud-Est,17,,RUE,GUY MOQUET,10333,Saint-André-les-Vergers,RESIDENTIEL,18,17.78,0.988,3.889,17 RUE GUY MOQUET,320939
2021,103330102,Croix Blanche Nord,8,,RUE,JACQUES CARTIER,10333,Saint-André-les-Vergers,RESIDENTIEL,14,70.737,5.053,3.889,8 RUE JACQUES CARTIER,320942
2021,103330102,Croix Blanche Nord,4,,RUE,JACQUES CARTIER,10333,Saint-André-les-Vergers,RESIDENTIEL,12,59.439,4.953,3.889,4 RUE JACQUES CARTIER,320944
2021,103330202,Bas Clos Sud-Est,15,,RUE,JEAN BARETH,10333,Saint-André-les-Vergers,RESIDENTIEL,11,15.031,1.366,3.889,15 RUE JEAN BARETH,320949
2021,103330202,Bas Clos Sud-Est,11,,RUE,JEAN BARETH,10333,Saint-André-les-Vergers,RESIDENTIEL,11,19.875,1.807,3.889,11 RUE JEAN BARETH,320951
2021,103330103,Croix Blanche Sud,22,,,LES ALLEES DE L EGLISE,10333,Saint-André-les-Vergers,RESIDENTIEL,10,18.492,1.849,3.889,22 LES ALLEES DE L EGLISE,320965
2021,103330103,Croix Blanche Sud,32,,AVENUE,MARECHAL LECLERC,10333,Saint-André-les-Vergers,RESIDENTIEL,15,24.799,1.653,3.889,32 AVENUE MARECHAL LECLERC,320968
2021,103330201,Bas Clos Nord-Est,8,,COUR,PABLO PICASSO,10333,Saint-André-les-Vergers,RESIDENTIEL,12,29.488,2.457,3.889,8 COUR PABLO PICASSO,320977
2021,595270105,Sainte-Hélène,8,,RUE,ALBERT BAILLY,59527,Saint-André-lez-Lille,RESIDENTIEL,26,161.11,6.197,3.626,8 RUE ALBERT BAILLY,320987
2021,595270105,Sainte-Hélène,46,,RUE,DE LILLE,59527,Saint-André-lez-Lille,RESIDENTIEL,10,41.739,4.174,3.626,46 RUE DE LILLE,320996
2021,595270102,Église-Cimetière,4,,RUE,DES VERTES FEUILLES,59527,Saint-André-lez-Lille,RESIDENTIEL,13,36.156,2.781,3.626,4 RUE DES VERTES FEUILLES,321002
2021,595270102,Église-Cimetière,3,,RUE,DES VERTES FEUILLES,59527,Saint-André-lez-Lille,RESIDENTIEL,13,25.899,1.992,3.626,3 RUE DES VERTES FEUILLES,321003
2021,595270103,École-Béguinage,68,,RUE,GEORGES MAERTENS,59527,Saint-André-lez-Lille,RESIDENTIEL,33,50.436,1.528,3.626,68 RUE GEORGES MAERTENS,321023
2021,595270102,Église-Cimetière,7,,RUE,HENRI DUNANT,59527,Saint-André-lez-Lille,RESIDENTIEL,10,33.758,3.376,3.626,7 RUE HENRI DUNANT,321026
2021,595270105,Sainte-Hélène,46,,RUE,PASTEUR,59527,Saint-André-lez-Lille,RESIDENTIEL,52,65.933,1.268,3.626,46 RUE PASTEUR,321044
2021,595270105,Sainte-Hélène,44,,RUE,PASTEUR,59527,Saint-André-lez-Lille,RESIDENTIEL,41,54.223,1.323,3.626,44 RUE PASTEUR,321046
2021,595270105,Sainte-Hélène,42,,RUE,PASTEUR,59527,Saint-André-lez-Lille,RESIDENTIEL,35,57.989,1.657,3.626,42 RUE PASTEUR,321048
2021,595270105,Sainte-Hélène,58,,RUE,SAINTE HELENE,59527,Saint-André-lez-Lille,RESIDENTIEL,22,42.498,1.932,3.626,58 RUE SAINTE HELENE,321056
2021,595270105,Sainte-Hélène,41,,RUE,SAINTE HELENE,59527,Saint-André-lez-Lille,RESIDENTIEL,11,22.654,2.059,3.626,41 RUE SAINTE HELENE,321057
2021,595270105,Sainte-Hélène,30,D,RUE,SAINTE HELENE,59527,Saint-André-lez-Lille,RESIDENTIEL,16,75.654,4.728,3.626,30 D RUE SAINTE HELENE,321065
2021,595270105,Sainte-Hélène,30,E,RUE,SAINTE HELENE,59527,Saint-André-lez-Lille,RESIDENTIEL,18,81.169,4.509,3.626,30 E RUE SAINTE HELENE,321066
2021,372060000,Saint-Antoine-du-Rocher (commune non irisée),4,,IMPASSE,DE LA NICOLLERIE,37206,Saint-Antoine-du-Rocher,RESIDENTIEL,26,133.251,5.125,8.697,4 IMPASSE DE LA NICOLLERIE,321072
2021,215400102,Sud Village,650,,COURS,DE GRAY,21540,Saint-Apollinaire,RESIDENTIEL,29,46.406,1.6,4.368,650 COURS DE GRAY,321078
2021,215400101,Nord Village,9,,RUE,DE LA FLEURIEE,21540,Saint-Apollinaire,RESIDENTIEL,15,103.973,6.932,4.368,9 RUE DE LA FLEURIEE,321081
2021,215400101,Nord Village,8,,RUE,DE LA FLEURIEE,21540,Saint-Apollinaire,RESIDENTIEL,27,123.466,4.573,4.368,8 RUE DE LA FLEURIEE,321082
2021,215400101,Nord Village,7,,RUE,DE LA FLEURIEE,21540,Saint-Apollinaire,RESIDENTIEL,15,107.327,7.155,4.368,7 RUE DE LA FLEURIEE,321083
2021,215400101,Nord Village,2,,RUE,DE LA FLEURIEE,21540,Saint-Apollinaire,RESIDENTIEL,28,149.39,5.335,4.368,2 RUE DE LA FLEURIEE,321088
2021,215400101,Nord Village,79,A,RUE,EN PAILLERY,21540,Saint-Apollinaire,RESIDENTIEL,20,158.531,7.927,4.368,79 A RUE EN PAILLERY,321103
2021,215400101,Nord Village,79,B,RUE,EN PAILLERY,21540,Saint-Apollinaire,RESIDENTIEL,14,104.962,7.497,4.368,79 B RUE EN PAILLERY,321104
2021,215400101,Nord Village,79,C,RUE,EN PAILLERY,21540,Saint-Apollinaire,RESIDENTIEL,15,125.567,8.371,4.368,79 C RUE EN PAILLERY,321105
2021,215400198,Nord-Est,22,,RUE,MARIE DE BOURGOGNE,21540,Saint-Apollinaire,RESIDENTIEL,11,19.14,1.74,4.368,22 RUE MARIE DE BOURGOGNE,321117
2021,352500000,Saint-Armel (commune non irisée),7,,RUE,DE RENNES,35250,Saint-Armel,RESIDENTIEL,12,53.625,4.469,4.574,7 RUE DE RENNES,321136
2021,352500000,Saint-Armel (commune non irisée),1,,SQUARE,JEAN DE LA FONTAINE,35250,Saint-Armel,RESIDENTIEL,12,56.198,4.683,4.574,1 SQUARE JEAN DE LA FONTAINE,321140
2021,785370102,Ouest,82,B,RUE,CHARLES DE GAULLE,78537,Saint-Arnoult-en-Yvelines,RESIDENTIEL,10,26.889,2.689,7.683,82 B RUE CHARLES DE GAULLE,321150
2021,785370101,Est,11,,RUE,DE LA TANNERIE,78537,Saint-Arnoult-en-Yvelines,RESIDENTIEL,26,64.541,2.482,7.683,11 RUE DE LA TANNERIE,321155
2021,785370102,Ouest,25,B,RUE,DES REMPARTS,78537,Saint-Arnoult-en-Yvelines,RESIDENTIEL,20,20.221,1.011,7.683,25 B RUE DES REMPARTS,321161
2021,785370101,Est,2,,RUE,DU COQ,78537,Saint-Arnoult-en-Yvelines,RESIDENTIEL,12,66.809,5.567,7.683,2 RUE DU COQ,321162
2021,785370102,Ouest,6,,RUE,JEAN MOULIN,78537,Saint-Arnoult-en-Yvelines,RESIDENTIEL,15,56.291,3.753,7.683,6 RUE JEAN MOULIN,321164
2021,915380000,Saint-Aubin (commune non irisée),1,,PLACE,BARTHELEMI DE DAMPIERRE,91538,Saint-Aubin,RESIDENTIEL,10,25.016,2.502,8.244,1 PLACE BARTHELEMI DE DAMPIERRE,321172
2021,352510000,Saint-Aubin-d'Aubigné (commune non irisée),4,,RUE,ROBERT SURCOUF,35251,Saint-Aubin-d'Aubigné,RESIDENTIEL,13,63.174,4.86,5.714,4 RUE ROBERT SURCOUF,321185
2021,765590000,Saint-Aubin-de-Crétot (commune non irisée),458,,ROUTE,D ALLOUVILLE,76559,Saint-Aubin-de-Crétot,RESIDENTIEL,15,60.594,4.04,7.22,458 ROUTE D ALLOUVILLE,321186
